"Delta.price"
"FOXA"	0.980987860514562
"FOX"	0.871454897684213
"MMM"	1.36955816602414
"ABT"	0.981292651559977
"ABMD"	8.97553847586736
"ACN"	1.34861741864607
"ATVI"	3.80035895820359
"AAP"	0.955705650829353
"AMD"	0.738474525635598
"ADBE"	3.7799735915997
"AES"	-0.0630398080152773
"AET"	2.7963152474988
"AMG"	0.781692315283909
"AFL"	0.661283755962245
"A"	1.0040758591119
"AIV"	0.796456910313663
"APD"	0.825975886437601
"AKAM"	0.73408896033137
"ALB"	1.01793732471243
"ALK"	4.30413865001785
"ARE"	0.619777115496156
"ALXN"	1.33353473814249
"ALGN"	6.52756860923079
"AGN"	2.52891691989609
"ADS"	1.64300886769723
"LNT"	1.06507907336143
"ALL"	2.06419036591036
"GOOGL"	2.30009111672761
"GOOG"	2.26122410315702
"MO"	1.63271718123554
"AMZN"	3.92274901680186
"AEE"	0.937338663691814
"AAL"	5.36618334054043
"AEP"	0.880010052591273
"AXP"	0.782940629955199
"AIG"	1.05920338687824
"AMT"	1.43980268944715
"AWK"	1.788524860907
"AMP"	1.58207500372408
"ABC"	1.22596266799366
"AME"	1.23782610084553
"AMGN"	2.04722271059844
"APH"	2.09322104724588
"APC"	-0.302479398857598
"ADI"	1.22251189628991
"ANDV"	3.01415326364635
"ANSS"	1.2539056762073
"ANTM"	1.7050205431857
"AON"	1.71333131288003
"AOS"	4.56807282605243
"APA"	-0.569212751258059
"AAPL"	1.895178587335
"AMAT"	2.39291801791882
"ADM"	0.372915653129041
"ARNC"	-0.183093540551954
"AJG"	1.00135250651402
"AIZ"	1.6490845173962
"T"	0.31435058961761
"ADSK"	1.8027680912701
"ADP"	1.37661207843211
"AZO"	1.18129024936349
"AVB"	0.488952191056
"AVY"	1.63759492547282
"BHGE"	-0.269295137684007
"BLL"	1.20637116204747
"BAC"	1.46556303704165
"BAX"	0.965472507352382
"BBT"	0.843291203247495
"BDX"	1.42944659590634
"BRK-B"	1.2567910582135
"BBY"	0.853865599000983
"BIIB"	2.16446917302184
"BLK"	1.36346509955054
"BK"	1.00252811540759
"BA"	2.08737667037906
"BWA"	0.272958360044225
"BXP"	0.292062745337339
"BSX"	3.02294630164276
"BHF"	
"BMY"	0.98955543512803
"AVGO"	6.29443885102234
"BR"	2.42600864727569
"BF-B"	1.16065777444796
"CA"	0.461488285973112
"COG"	0.616455880359969
"CDNS"	2.59557027563918
"CPB"	0.615145211119829
"COF"	0.812559825567471
"CAH"	0.689097500239467
"KMX"	1.1526348842115
"CCL"	0.703299478224337
"CAT"	0.162496282122958
"CBOE"	2.70269242706412
"CBRE"	0.746298742439326
"CBS"	1.55752977297443
"CELG"	3.14990668108236
"CNC"	4.02846094329133
"CNP"	0.521270117735986
"CTL"	-0.433748684044394
"CERN"	1.15661076844486
"CF"	0.0933157265595204
"SCHW"	1.7961193593484
"CHTR"	5.70760046558499
"CVX"	0.105159040430463
"CMG"	0.299975628925241
"CHRW"	0.0185965425731719
"CB"	1.19068919083161
"CHD"	1.40699039174103
"CI"	2.83031767167823
"XEC"	0.348435007037382
"CINF"	1.46934059412955
"CTAS"	3.37030498245649
"CSCO"	0.908635204975505
"C"	0.758705690315285
"CTXS"	0.458461130332668
"CLX"	0.98324175572971
"CME"	1.27785457924457
"CMS"	1.34611012683968
"KO"	0.330812144889316
"CTSH"	0.850140534707884
"CL"	0.697307377680195
"CMCSA"	2.26419211751109
"CMA"	1.2945841743404
"CAG"	0.948774655113337
"CXO"	0.395175666541006
"COP"	-0.124178610312366
"ED"	0.507385393536645
"STZ"	8.28332618352591
"COO"	2.1762410373111
"CPRT"	2.05897589060628
"GLW"	0.673951861892666
